NU_ANO_SAEB|CO_UF|CO_MUNICIPIO|IN_CAPITAL|IN_PREENCHIMENTO|CO_TRATAMENTO|DT_PREENCHIMENTO|MG1Q01|MG1Q02|MG1Q03|MG1Q04|MG1Q05|MG1Q06|MG1Q07|MG1Q08_A|MG1Q08_B|MG1Q08_C|MG1Q08_D|MG1Q08_E|MG1Q08_F|MG1Q08_G|MG1Q09|MG1Q10|MG1Q11|MG1Q12|MG1Q13|MG2Q01|MG2Q02|MG2Q03|MG2Q04|MG2Q05|MG2Q06|MG2Q07|MG2Q08|MG2Q09|MG2Q10|MG2Q11|MG2Q12|MG2Q13|MG2Q14|MG2Q15|MG2Q16|MG2Q17|MG2Q18|MG2Q19|MG2Q20|MG2Q21|MG2Q22|MG2Q23|MG2Q24|MG2Q25|MG2Q26|MG2Q27|MG2Q28|MG2Q29|MG2Q30|MG2Q31|MG2Q32|MG2Q33|MG2Q34|MG2Q35_A|MG2Q35_B|MG2Q35_C|MG2Q35_D|MG2Q35_E|MG2Q35_F|MG2Q35_G|MG2Q35_H|MG2Q35_I|MG2Q35_J|MG2Q36|MG2Q37|MG2Q38|MG2Q39|MG2Q40|MG2Q41|MG2Q42|MG3Q01|MG3Q02|MG3Q03|MG3Q04|MG3Q05|MG3Q06|MG3Q07|MG3Q08|MG3Q09|MG3Q10|MG3Q11|MG3Q12|MG3Q13|MG3Q14|MG3Q15|MG3Q16|MG3Q17|MG3Q18|MG3Q19|MG3Q20|MG3Q21|MG4Q01|MG4Q02|MG4Q03|MG4Q04|MG4Q05|MG4Q06|MG4Q07|MG4Q08|MG4Q09|MG4Q10|MG5Q01|MG5Q02_A|MG5Q02_B|MG5Q02_C|MG5Q02_D|MG5Q02_E|MG5Q02_F|MG5Q02_G|MG5Q03|MG5Q04_A|MG5Q04_B|MG5Q04_C|MG5Q05_A|MG5Q05_B|MG5Q05_C|MG5Q05_D|MG5Q05_E|MG5Q05_F|MG5Q05_G|MG5Q06|MG5Q07_A|MG5Q07_B|MG5Q07_C|MG5Q07_D|MG5Q07_E|MG5Q07_F|MG5Q07_G|MG5Q07_H|MG5Q07_I|MG5Q08|MG6Q01|MG6Q02|MG6Q03|MG6Q04|MG6Q05_A|MG6Q05_B|MG6Q05_C|MG6Q05_D|MG6Q06|MG6Q07|MG6Q08_A|MG6Q08_B|MG6Q08_C|MG6Q08_D|MG6Q08_E|MG6Q08_F|MG6Q08_G|MG6Q08_H|MG6Q09_A|MG6Q10|MG7Q01
2021|17|1705508|0|1|1|21DEC2021|B|50|C||E|B|A|A|B|C||E|F|||28|6|A|B|A|A|A|A|A|364|A|A|A|A|A|A|A|PODER JUDICIÁRIO.ÓRGÃOS FILANTRÓPICOS|A||||||||C|A|A|A|A|A|A|A|A|A|B|||||D|E||G|||||B|A|A|A|A|A|B||||||||||B|B||||||||||A|B|B|6|A|A|A|A|B||A|A|B|C||E|||A||B|C||||D||||A||B|C|D|E|F|G|H|||C|A|A|A|A||C|D|B|A|A|B|C|D|E|||||B|Concordo com o instrumento.
2021|17|1705557|0|1|0|04NOV2021|B|39|C|B|C|A|A|A||C||||||7||B|A|A|A|A|A|A|7|A|A|A|A|A|A|A|Parceria com a secretaria do meio ambiente|A|A|B|B|B|B|B||C|A|A|B|A|A|A|B|B|B|A|Inteligencia Emocional e a arte de falar em público no século XXI||||D|||G|H||||B|A|B|A|A|B|A|0|B|A|B|A|B|A|A|A|B|B||||||||||A|B|B|0|B|A|B|B|A|A|B||||||||B|||||||||||B|||||||||||B|A|A|A||B|C||A|A|A|B|C|D|E|||||B|Incluir mais questões sobre o trabalho pedagógico.
2021|17|1705607|0|1|0|09NOV2021|B|38|A|B|C|A|A|A||C|D|||||15|1|A|B|A|A|A|A|B|135|B|A|A|A|A|B|A|Secretaria de Assistência Social, Secretaria Municipal de Saúde, Conselho Tutelar|A|B|B|B|A|B|B||C|A|A|B|A|A|A|B|A|B|B|||B|C|D||||||||A|A|A|A|A|A|A|36|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|60|A|A|A|A|A|A|A|A|B|C|||||A||B||A|||||||B|||||||||||A|A|B|A||B|C||A|A|A||C|||||||B|Por favor fazer perguntas mais específicas?
2021|17|1706001|0|1|0|22DEC2021|B|49|C|B|D|A|A|A||C||E||||26||A|B|A|A|B|A|B|10|A|A|A|B|A|A|B||A|A|A|A|A|B|B||C|A|A|A|A|A|A|A|A|B|B|||B||D|||G|||||B|A|B|B|A|B|A|1|A|A|A|A|B|A|B||B|B||||||||||A|B|B|1|A|A|A|A|B||A||B|C|||||B|||||||||||A|||C||E|F|G||||C|A|A|C|||C|||A|A||C||E|||||B|Observando o questionário considero que está bem ampliado.
2021|17|1706100|0|1|0|05NOV2021|B|42|C|B|D|A|A||||||F|||5|1|B|B|A|A|A|A|A|||||||||||||||||||||||||||||||||||||||||||||||||||||||||B|B||||||||||A|A|B|0|A|A|A|A|A|B|A|A|B|C|||||B|||||||||||A||B|C|D|||||||B|A|A|B|||C||A|A|A|B|C|D|E|||||B|Não temos sugestões
2021|17|1706258|0|1|0|07DEC2021|A|33|F|B|C|A|A|||||E||G|secretario municipal de administração e planejamento, secretario escolar|4||B|B|A|A|B|A|B|2|A|A|A||A|A|B||A||||||A|eleição com a particapação da comunidade escolar, lista triplice levada para para indicação do executivo.|B|A|A|||A||A||A||||||D|||G||I|||B|A|A|B|A|B|A|0|A|B|A|A|A|A|A|A|B|B||||||||||A|A|A|0|A|A|A|A|A|A|A|A|||||||B|||||||||||B|||||||||||C|A|A|B|A|B|C||A|A|A|B|C||E|||||B|o questionário esta sucinto , perfeito mas os acho que devia fazer um questionário deste para os diretores escolares também, responder, com relação a  gestão das unidades escolares, e avaliação da aprendizagem.
2021|17|1706506|0|1|0|21DEC2021|B|37|C|B|C|A|A|A||||||||2|1|B|B|B|A|B|A|B|8|B|A|A|B|B|B|B||A|B|B|A|A|B|B||B|A|A|A|A|A|A|A|A|B|B|||B||D|||G|||||A|A|A|A|A|B|A|1|A|B|B|A|B|A|B||A|A|B|B|A|A|B|A|A|A|A|A|A|A|1|A|A|B|A|A||A|A|B|C|||||B|||||||||||A|||||||||||C|A|A|C||B|||A|A|A||C||E|||||B|
2021|17|1707009|0|1|0|05NOV2021|B|70|A|B|D|A|A|A|B|||||||30|1|A|B|A|A|A|A|A|34|A|A|A|A|A|A|A|SEBRAE|A|A|B|A|A|B|B||C|A|A|B|A|A|A|A|A|A|A|equilibrio emocional.O novo fundeb.Cursos oferecidos pela Rede de Colaboração do Tocantins||B||D|||G|||||A|A|A|A|A|A|A|3|A|A|B|A|B|A|A|A|B|B||||||||||A|B|B|5|A|A|A|A|A|A|A|A|B|C|||||A||B||||||E|||A|||||||||||C|A|A|C||B|C||A|A|A|B|C||E|||||B|é satisfatório.
2021|17|1707108|0|1|0|08NOV2021|A|46|C|B|D|A|A|A||||||||20|1|A|B|A|A|A|A|A|15|A|A|A|A|A|A|A|Comércio local ..Sindicatos..O Poder Legislativo.|A|A|B|B|B|B|B||C|A|A|A|A|A|A|B|A|A|B|||||D|||G||I|||A|A|A|A|A|A|A|1|A|A|A|A|B|A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|B|B|3|A|A|A|A|A|A|A|A|B||D||||B|||||||||||A|A|B|C||E|F|G|H|||C|C|A|A|||C||A|A|||C|||||||B|Atende a realidade do sistema de ensino.
2021|17|1707207|0|1|0|29NOV2021|A|66|C|B|D|B|B|||||||||||A|A|A|A|A|A|A|13|A|A|A|B|A|A|A|APAE|A|B|B|B|B|B|B||C|A|A|B|A|A|A|A|B|A|B|||||D|||G|H||||A|A|B|B|B|B|A|1|B|B|A|A|B|A|A|A|B|B||||||||||A|A|A|2|B|A|A|A|A|A|A|A||C|||||A|A|B|C||||D||||A|A||C||E|F|G|H|||C|A|A|A|||C||A|A|A|B|C|D|E|||||B|Sugiro que a SAEB publique lista, ao menos semestral, de empresa e orgnismos do terceiro setor que desenvolvem parcerias de ações da educação junto aos municípios brasileiros.
2021|17|1707306|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1707405|0|1|0|21DEC2021|A|42|A|B|D|A|A|A||C|D|E||||21|6|A|B|B|A|B|A|B|417|B|A|A|A|A|B|A|Outras Secretarias Municopais.|A|A|B|A|B|B|A|Precisa ser um Profussional do Quadro Efetivo. É exigida formação em nível superior.|A|A|A|B|A|A|A|B|A|A||||B||D||||H||||A|A|B|A|A|B|A|63|B|A|B|A|B|A|A|A|A|A|B|B||||||||A|B|B|204|B|A|B|A|A|A|A|A|B||||||B|||||||||||A|||||||||||A|A|A|B||B|||A|A|A|B|C|D|E|||||B|
2021|17|1707553|0|1|0|11NOV2021|A|40|C|B|B||A|||||||G|Secretário Escolar/Assistente Administrativo/Vereador|6|1|A|A|A|A|A|A|A|3|A|A|A|A|A|A|A|Esporte|A|A|A|B|B|A|B||A|A|A|B|B|A|A|B|A|B|A|PDDE, Censo Escolar, PAR||B||D|||||I|||A|A|A|A|A|A|A|28|B|A|A|A|A|A|A|A|B|B||||||||||A|B|B|33|B|A|A|A|A|A|A|A||C||E|F||A||B||||||||G|A||B|C|D|E|||H|||A|A|A|A||B|||A|A|A|B|C||E|||||B|O questionário é claro e de boa compreensão.
2021|17|1707652|0|1|0|21DEC2021|B|55|A|||||||||||||||||A|A|B|A||||||||||||||||||||||||||||||||||||||||||||||||A|0|A|A|A|A|B|A|A|A|B|B||||||||||A|B|A|0|B|B|A|B|B||A|A|||||||B|||||||||||B|||||||||||C|A|A|C|||C||A|A|A|||||||||B|
2021|17|1707702|0|1|0|21DEC2021|B|60|C|B|D|A|A|A||C||E||||30|1|A|B|A|A|A|A|A|24|A|A|A|B|A|A|A|SEBRAE|A|A|B|A|A|B|B||B|A|A|A|A|A|A|A|A|A|B|||B||D|E|||||||A|A|A|A|A|A|A|1|A|A|A|A|B|A|A|A|A|A||||||||||A|A|B|6|A|A|A|A|A|A|A|A|B|||E|||A||B|C||||D||||A|A|B|C|D|E|F|G|H|||B|B|B|B|A||C||A|A||||||||||B|Os profissionais de educação serão pagos a partir de janeiro de 2022 de acordo ao Plano de Cargos, Carreira e Remuneração dos Profissionais da Educação
2021|17|1708205|0|1|0|16DEC2021|B|54|C|B|D|A|A|A|||D|||G|Cooedenadora Pedagógica.Coordenadora Financeira.Diretora Adjunta.Tutora no Ensino Superior|30|5|A|B|A|A|A|A|A|35|B|A|A|A|A|A|A|Unidade Prisional - ofertando a Educação de Jovens e Adultos.IFTO|A||||||||C|A|A|A|A|A|A|A|A|A|A|*TRABALHANDO O EMOCIONAL DOS PROFESSORES.*PREVENÇÃO ÀS DROGAS- COMO TRABALHAR COM OS ESTUDANTES||||D||F|||I|||A|A|A|A|A|B|A|2|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|4|A|A|A|A|A|A|A|A|B|C|||||A||B|C||B||D|E|||A|A|B|C|D|E|F|G|H|||B|A|A|A|A|B|C||A|A|A||C||E|||||C|NADA A DECLARAR.
2021|17|1708254|0|1|0|23DEC2021|B|43|C|B|D|A|A|A||C||E||||17|6|A|B|A|A|A|A|A|6|A|A|A|B|A|A|B||A|B|B|A|A|B|B||C|A|A|A|A|A|A|A|A|A|B|||B||D|||G|||||A|A|A|B|B|B|||||||||||B|B||||||||||A|B|B|2|A|A|A|A|A|A|A|A||C|||||B|||||||||||A|||C|||F|G|H|||A|A|A|A|||C||A|A|A|B|C||E|||||B|Questionário de fácil compreensão.
2021|17|1708304|0|1|0|22DEC2021|A|39|C|B|D|A|A|A||C|D|||||15|1|A|B|A|A|A|A|A|10|A|A|A|A|A|A|B||A|A|A|A|A|B|||B|A|A|B|A|A|A|A|A|A||||B|C|||F||||||A|A|A|A|A|B|A|2|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|2|A|A|A|A|A|A|A|A|B|C||E|||B|||||||||||A|||||||||||B|A|A|A||B|||A|A|A|B|C|||||||B|
2021|17|1709005|0|1|0|22DEC2021|A|62|B|B|E|A|A|A||||||||30|12|A|B|A|A|A|A|A||A|A|A|B|A|A|A|Secretaria de Esporte e Cultura, Secretaria Indígena|A||||||||C|A|A|B|A|A|A|A|A|A||||B||D|E|||||||A|A|A|A|A|A|A||A|A|A|A|B|A|A|A|B|B||||||||||A|A|A||A|A|A|A|A||A|A|B|C||E|||A|||C|||||E|||A|||||||||||B|A|A|B|||C||A|A|A|B|||E||G|||B|
2021|17|1709302|0|1|0|14OCT2021|A|44|A|B|D|A|A|A|B||D|||||22|5|A|B|A|A|A|A|A|23|A|A|A|A|A|A|A|Ministério Público.Ruraltins.ACIAG.COMEG|B|B|B|B|B|A|A|Os candidatos a cargo de direção escolar, devem atender a critérios definidos no Plano de Carreira dos Profissionais da Educação - Lei 632/2016.|A|A|A|B|A|A|A|A|A|A|A|Alimentação Escolar.Educação infantil.Metodologias ativas||B||D||F||||||A|A|A|A|A|B|A|5|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|5|A|A|A|A|A|A|A|A|||D||||A||B||||C|||||A|A||||E|F|G|H|||C|A|A|A|||C||A|A|A|B|C|D|E|||||B|Não tenho sugestões
2021|17|1709500|0|1|0|22NOV2021|B|42|A|B|E|A|A|A||C|D|E||||24|1|A|B|A|A|A|A|B|92|A|A|A|B|A|A|A|Sebrae, Fundação Lemann,|B|A|A|A|A|A|B||A|A|A|A|A|A|A|A|A|B|B|||||D|E|F||||||B|A|A|A|A|B|A|6|A|A|A|A|B|B|A|A|A|A|||A|A|A|A|A|A|A|A|A|B|14|A|A|A|A|A|A|A|A|B|C|D||F||A||B|C||||D||||A|A|B|||||||||B|A|A|B|A|B|C||A|A|A||C||E|||||B|Levantamento de ações com famílias e demais servidores fora de sala de aula.
2021|17|1709807|0|1|0|19OCT2021|A|55|B|B|D|A|A|A|B|C|D|E||||30|7|A|B|A|A|A|A|B|13|A|A|A|A|A|A|B||B|A|A|A|A|A|B||A|A|A|B|A|A|A|B|A|B|B|||B||D||F||||||B|A|A|B|A|A|A|1|B|A|A|A|A|A|A|A|B|B||||||||||A|B|A|2|B|A|A|A|A||A|A|B|C|||||B|||||||||||A|A|B|C|D|E|F|G|H|||A|A|A|A|A||C||A|A|A|B|C|||||||B|NAO
2021|17|1710508|0|1|0|04NOV2021|A|58|A|B|C|A|A|A||||||||23|9|A|B|A|A|A|A|A|13|B|A|A|A|A|A|A|Prefeitura|A|B|B|B|A|A|B||C|A|A|A|A|A|A|B|A|A|B|||B||D||||H||||A|A|A|A|A|A|A|1|A|A|A|A|B|B|A||B|B||||||||||A|A|B|13|A|A|A|A|A||A|A||C|D|E|F||A||B||A|||||||A|||||||||||A|A|A|B||B|C||A|A|A|B|C|||||||B|Instrumento está em conformidade com a realidade do nosso trabalho
2021|17|1710706|0|1|0|09DEC2021|B|49|D|B|D|A|A|A|B|C||||||26|11|A|B|A|A|B|A|A|15|A|A|A|A|A|A|A|Secretaria de Turismo, Secretaria de Agricultura, Secretaria de Obras e Transportes, Ruraltins, Igrejas...|A|A|||A||||C|A|A||A|A|||A||A|Reorganização curricular||||D|||G|||||A|A|A|A|A|B|A|0|B|A|A|A|B|A|A|A|B|B||||||||||A|B|B|3|B|A|A|A|A|B|B||||||||A||B|C|||||E|||A|A|B|C|D|||G|H|||B|A|A|B|A||C||A|A|A|B|C|||||||B|Só observar que alguns itens que constam NÃO como resposta estão previstos para 2022. Mas está como NÃO por se tratar de 2021
2021|17|1710904|0|1|0|14OCT2021|B|43|C|B|C|A|B|||||||||||A|B|A|A|B|A|A|7|A|A|A|A|A|A|A|Ruraltins no intuito de resgatar os produtores rurais para atender a demanda da Agricultura Familiar .|A|A|A|A|A|B|B||B|A|A|A|A|A|A|A|A|A|B|||||D|E|||||J||B|A|A|A|A|B|A|0|B|A|A|A|B|A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|B|B|1|B|A|A|A|A|A|A|A|B|C|||||A||B||A|||||||A|A|B|C|D|E|F|G|H|||C|A|A|A|||C||A|A||||||||H||B|Não tenho sugestão, no entanto questionário está  excelente.
2021|17|1711100|0|1|0|21DEC2021|B|42|A|B|D|A|A|A||C||||||20||B|B|B|A|A|A|B|7|A|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|A|A|A|A|A|A|B|B|||B||D||F||||||A|A|A|A|A|A|A|0|A|A|A|A|A|A|A|A|A|A||||||||||A|B|B|0|A|A|A|A|A|A|A|A|B||||||A||B|||||D||||A|A|B|C|D|E|F|G||||B|A|A||||||||||||||||||PERGUNTAS MAIS VOLTADAS PARA A FORMAÇÃO CONTINUADA DOS PROFESSORES.
2021|17|1711506|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1711803|0|1|0|23DEC2021|B|49|C|B|D|A|A|A||||||||30|6|A|B|B|A|A|A|B|5|A|A|A|B|A|B|B||A|B|B|B|B|B|B||C||A||A|A|A|B|A|B|B|||B||D||F||||||B|B|B|B|B|B|A|0|B|A|B||||A|A|B|B||||||||||A|B|A|0|B|A|B|A|A|A|A|||C|||||B|||||||||||A|A||||||||||B|A|A|B|||C||A|A|A||C||E|||||B|
2021|17|1711902|0|1|0|13OCT2021|B|54|C|B|C|A|A|A||||E||G|Diretira administrativa e financeira da secretária da agricultura do Estado Tocantins.|18|7|A|B|A|A|A|A|A|||||||||||||||||||||||||||||||||||||||||||||||A|3|A|A|B|A|A|A|A|A|B|B||||||||||A|A|B|10|A|A|B|A|A||B||||||||B|||||||||||A|A|B|C|D|||||||B|A|A|A|||C||A|A|A|B|C|D|E|||||C|Nao
2021|17|1711951|0|1|0|23DEC2021|A|43|C|B|D|A|A|A||C|D|E|||||18|A|B|A|A|B|A|A|5|A|A|A|B|A|B|A|SECRETARIA MUNICIPAL DE MEIO AMBIENTE|A|B|B|B|B|B|A|É NECESSÁRIO QUE SEJA PROFESSOR EFETIVO DA REDE|C||A|B|A|A|A|B|A|B||||B|C|D||||||||B|A|A|B|A|B|A|0|B|B|B|A|B|A|B||B|B||||||||||A|B|B|0|B|A|B|A|B||A|A||C|||F||B|||||||||||A|A|B|C||E|F|G|H|||C|A|A|A|A||||A|A|A||C||E|||||B|DE ACORDO.
2021|17|1712009|0|1|0|14OCT2021|B|49|C|B|D|A|B|||||||||||A|B|A|A|A|A|A|15|A|A|A|A|A|A|A|Universidades, Corpo de Bombeiros, PRF, e demais órgãos que buscam o apoio da rede e que a rede também os busca.|A|A|A|A|A|B|A|O processo de escolha do Diretor, se dá pela experiência do profissional,  a escolaridade, capacidade de agregação , perfil adequado para gestão e com aceitação da sociedade.|B|A|A|B|A|A|A|B|A|A|A|Metodologias de ensino.Educação Conectada.Ferramentas tecnológicas.Inovação de ensino.Aprendizagens essenciais||B|C|D||||||||A|A|A|A|A|A|A|27|A|A|A|A|A|A|A|A|B|B||||||||||A|B|B|87|A|A|A|A|A|A|A|A|B|C|||||B|||||||||||A|A|B|C|D|E|F|G|H|||B|A|A|B|A||C||A|A|A|B|C|D|E|||||B|
2021|17|1712157|0|1|0|25NOV2021|B|44|B|B|C|A|A|A||C||||||22|5|A|B|A|A|B|A|B|4|A|A|A|A|A|B|A|Colégio Estadual Lvandeira.Secretaria de meio ambiente.Secretaria de esporte.|A|A|B|B|B|B|||C|A|A|A|A|A|||||A|Inteligencia Emocional e a arte de falar em publico..Relação interpessoal||B||D|E|||||||B|A|B|B|A|A|A|0|A|A|A|A|B|A|B||B|B||||||||||A|A|B|0|A|A|A|A|A||A|A|B|C|||||B|||||||||||A|A||C|D|E|F|G|H|||A|A|A|A|||||||||||||||||Está muito bem elaborado.
2021|17|1712405|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1712454|0|1|0|14OCT2021|A|46|C|B|D|A|A|A||||||||23||A|B|B|A|B|A|B|||||||||||||||||||||||||||||||||||||||||||||||A|18|B|A|B|B|B|A|B||B|B||||||||||A|B|B|18|B|A|B||||A|||C|||||B|||||||||||B|||||||||||B|A|A|B|||C||A|A|A|B|C||E|||||B|Faltou os aspectos estruturais da rede
2021|17|1712504|0|1|0|10DEC2021|B|43|A|B|C|A|B|||||||||||A|B|A|A|A|A|A|14|B|A|A|A|A|A|B||A|A|B|A|B|B|B||C|A|A|B|A|A|A|A|A|A|B|||B||D|||G|||||A|A|A|A|A|B|A|0|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|0|B|A|A|A|A|A|A|A|||||||B|||||||||||B|||||||||||C|A|A|A|||C||A|A|A|B|C|D|E|||||B|O questionário está ótimo
2021|17|1712702|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1712801|0|1|0|18OCT2021|B|43|C|B|D|A|A|A||||||||26|8|A|B|A|A|B|A||136|A|A|A|B|A|A|A|||||||||||A|A|A|A|A|A|A|A|A|A|Participamos da formação RCT- Rede de Colaboração Tocantins||B||D||||H||||A|A|A|A|A||A|44|A|A||A||A|||B|B||||||||||A|||68|B|A|A|A|B||A|A|B||||||B|||||||||||A||B|C||E|F|G||||B|A|A|B||B|C||A|A||||||||||B|Não tenho sugestões o questionário está ótimo.
2021|17|1713205|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1713304|0|1|0|14OCT2021|B|47|C|B|D|A|A|A||C|D|||||21|2|A|B|A|A|A|A|A|24|B|A|A|B|A|A|B||B|B|B|B|B|A|B||A|A|A|B|A|A|A|A|A|B|B|||B||D|||G|||||A|A|A|A|A||A|1|B|A|A|A|B|A|A|A|B|B||||||||||A|B|B|5|B|A|A|A|A||A|A|B|C|||||A||B|C||||D||||A|||||||||||A|A|A|A||B|C||A|A|A|B|C|D|E|||||B|
2021|17|1713601|0|1|0|09DEC2021|A|46|C|B|D|A|A|||||||G|ASSISTENTE ADMINISTRATIVO NUMA ESCOLA ESTADUAL|26|5|A|B|A|A|A|A|A|17|A|A|A|A|A|A|A|Igrejas.Associações .Voluntários .Secretaria de Cultura do município .Secretaria de Meio Ambiente.Escolas públicas .Undime .MP|A|A|B|A|A|B|B||C|A|A|A|A|A|A|B|A|A|B|||B||D|||||I|||A|A|A|A|A|A|A|4|B|A|A|A|B|A|A|A|A|A|B|B|A|A|A|A|A|B|B|A|B|B|8|B|A|A|A|A||A|A|||||||B|||||||||||A|||||||||||B|A|A|B||B|||A|A|A|B|C||E|||||B|Questionario muito bom. Mas tem umas que nao oferece mais itens pra marcar. Mesmo que a gente atenda, mas nao é disponibilizado pra marcar como evidência.
2021|17|1713700|0|1|0|08NOV2021|B|35|C|B|C|A|B|||||||||||A|B|B|A|B|A|B|3|B|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|B|A|A|B|A|B|B|B|||B||D||||H||||A|A|A|B|A|B|A|0|A|B|A|A|B|A|B||B|B||||||||||A|B|B|0|A|B|A|A|B||A|A||C||E|||A||B|C|||C|||||A||B|||E||G|H|||C|C|C|C||B|C||A|A||||||||||B|Nada a sugerir.
2021|17|1713809|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1713957|0|1|0|24NOV2021|B|37|B|B|D|A|A|A||||E||||14|15|B|A||||||109|||||||||||||||||||||||||||||A|B||||||H||||A|A|A|A|A|A|||||||||||A|A|B|A|A|A|A|||||A|A|A|109|A|A|A|A|A||A|A||C|||||A|A|B||A|||||||A|||||||||||A|A|A|B|||C||A|A|A|B|C|||||||C|Trabalhamos conforme nossa realidade do município,
2021|17|1714203|0|1|0|19OCT2021|B|46|F|B|D|A|B|||||||||||A|B|B|A|A|A|B||A|A|A|B|A|A|B||A|B|B|B|B|B|B||C|A|A|B|A|A|A|A|A|B|A|Reorganização curricular.||B||D||F||||||A|A|A|A|A|A|A||B|B|B|B|B|B|A|A|B|B||||||||||A|B|B||B|A|B|B|B||B||||||||B|||||||||||B|||||||||||B|A|A|B|||C||A|A|A|B|||E|||||B|
2021|17|1714302|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|17|1714880|0|1|0|09NOV2021|A|47|C|B|C|A|A|A||||||G|Coordenador Pedagógico|24||B|B|A|A|B|A|A|||||||||||||||||||||||||||||||||||||||||||||||A|1|A|A|A|A|B|A|B||B|B||||||||||A|A|B|1|B|A|A|A|A||A|A|B|C|||||B|||||||||||B|||||||||||B|A|A|A|A|B|||A|A|A|B|C|D|E|||||B|
2021|17|1715002|0|1|0|04NOV2021|A|43|A||C|A|A|A||C|D|||||15|1|A|B|A|A|A|A|A|3|A|A|A|A|A|B|B||A|A|B|A|A|B|B||B|A|A|A|A|A|A|B|A|A|B|||B||||F|||I|||A|A|A|A|A|A|A|22|A|B|A|A|B|A|B||B|B||||||||||A|A|B|33|A|B|B|A|B||A|A|B|C|||||A||B||||||E|||A|A|B|C|D|E|F|G|H|||C|A|A|C||B|||A|A|A|B|C|D|E|||||B|Está dentro dos conformes.
2021|17|1715101|0|1|0|18OCT2021|A|32|C|B|C|A|A|A|||D|||||8|1|A|B|A|A|B|A|A|115|A|A|A|A|A|B|B||A|A|A|B|A|B|B|||A|A|B|A|A|A|B|A|A|B|||B|C|D||||||||B|A|A|B|B|B|A|6|B|A|A|A|B|A|A|A|B|B||||||||||A|B|B|6|B|A|A|A|A|A|A|A|B|C|||||A|A|B||||||E|||A|A|B|||E|F|G|H|||C|C|C|C|||C||A|A||||||||||B|
2021|17|1715150|0|1|0|22DEC2021|B||A|B|C|A|A|A||||||||8|5|A|B|A|A|B|A|A|33|A|A|A|A|A|B|B||A|A|B|B|B|B|B||C|A|A|B|A|A|A|A|A|B|B|||||D|||G||I|||A|A|B|A|B|B|A||B|B|B|A|B|B|A||B|A|B|B|A|A|A|A|A|A|A|A|A|B|3|B|B|B|A|A|A|B||||||||B|||||||||||A|A|B|C|D|E|F|G||||B|B|B|C|A||C||A|A||||||||||B|
2021|17|1715259|0|1|0|04NOV2021|B|51|C|B|B||B|||||||||||A|B|A|A|A|A|A|||||||||||||||||||||||||||||||||||||||||||||||A|1|B|A|A|||||||||||||||||||||||||||B||||||||B|||||||||||B|||||||||||B|A|A|B||B|||A|A|A|B||||||||B|Ótimo.
2021|17|1715507|0|1|0|21DEC2021|B|32|A|B|D|A|A|A||||E||||11|1|A|B|B|A|A|A|A|4|A|A|A|A|A|A|B||B|B|B|B|B|B|A|indicação do gestor municipal|C|B||||A||||||||B||D||F||||||A|A|A|A|||A|0|||A|||A|||B|B||||||||||A|A|A|4|B||A|A|A||A|A|B|C|||||B|||||||||||A||B|C||E|F|G|H|||C|C|C|C|A||C|||||||||||||B|Inclusão de Temas.
2021|17|1715705|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
